SID,SEASON,NAME,ISO_TIME,LAT,LON,TOKYO_WIND
2009196N14129,2009,MOLAVE,2009-07-19 03:00:00,23.1,112.0, 
2009196N14129,2009,MOLAVE,2009-07-19 06:00:00,23.3,111.2, 
2009196N14129,2009,MOLAVE,2009-07-19 09:00:00,23.5,110.4, 
2009196N14129,2009,MOLAVE,2009-07-19 12:00:00,23.7,109.6, 
2009213N16130,2009,GONI,2009-07-31 12:00:00,15.7,129.8, 
2009213N16130,2009,GONI,2009-07-31 15:00:00,15.9,128.9, 
2009213N16130,2009,GONI,2009-07-31 18:00:00,16.1,127.9, 
2009213N16130,2009,GONI,2009-07-31 21:00:00,16.3,127.0, 
2009213N16130,2009,GONI,2009-08-01 00:00:00,16.5,126.1, 
2009213N16130,2009,GONI,2009-08-01 03:00:00,16.7,125.2, 
2009213N16130,2009,GONI,2009-08-01 06:00:00,16.9,124.2, 
2009213N16130,2009,GONI,2009-08-01 09:00:00,17.1,123.3, 
2009213N16130,2009,GONI,2009-08-01 12:00:00,17.2,122.5, 
2009213N16130,2009,GONI,2009-08-01 15:00:00,17.2,121.6, 
2009213N16130,2009,GONI,2009-08-01 18:00:00,17.3,120.6, 
2009213N16130,2009,GONI,2009-08-01 21:00:00,17.4,119.5, 
2009213N16130,2009,GONI,2009-08-02 00:00:00,17.5,118.5, 
2009213N16130,2009,GONI,2009-08-02 03:00:00,17.6,117.8, 
2009213N16130,2009,GONI,2009-08-02 06:00:00,17.7,117.3, 
2009213N16130,2009,GONI,2009-08-02 09:00:00,17.7,116.9, 
2009213N16130,2009,GONI,2009-08-02 12:00:00,17.8,116.6, 
2009213N16130,2009,GONI,2009-08-02 15:00:00,17.9,116.4, 
2009213N16130,2009,GONI,2009-08-02 18:00:00,18.1,116.3, 
2009213N16130,2009,GONI,2009-08-02 21:00:00,18.2,116.2, 
2009213N16130,2009,GONI,2009-08-03 00:00:00,18.5,116.1, 
2009213N16130,2009,GONI,2009-08-03 03:00:00,18.8,115.9, 
2009213N16130,2009,GONI,2009-08-03 06:00:00,19.2,115.8, 
2009213N16130,2009,GONI,2009-08-03 09:00:00,19.5,115.6, 
2009213N16130,2009,GONI,2009-08-03 12:00:00,19.8,115.4,35
2009213N16130,2009,GONI,2009-08-03 15:00:00,20.0,114.9,35
2009213N16130,2009,GONI,2009-08-03 18:00:00,20.2,114.6,35
2009213N16130,2009,GONI,2009-08-03 21:00:00,20.4,114.3,35
2009213N16130,2009,GONI,2009-08-04 00:00:00,20.6,114.2,35
2009213N16130,2009,GONI,2009-08-04 03:00:00,20.9,114.1,38
2009213N16130,2009,GONI,2009-08-04 06:00:00,21.1,114.0,40
2009213N16130,2009,GONI,2009-08-04 09:00:00,21.3,113.8,40
2009213N16130,2009,GONI,2009-08-04 12:00:00,21.5,113.5,40
2009213N16130,2009,GONI,2009-08-04 15:00:00,21.6,113.3,40
2009213N16130,2009,GONI,2009-08-04 18:00:00,21.7,113.0,40
2009213N16130,2009,GONI,2009-08-04 21:00:00,21.7,112.8,40
2009213N16130,2009,GONI,2009-08-05 00:00:00,21.8,112.7,40
2009213N16130,2009,GONI,2009-08-05 03:00:00,21.9,112.6,40
2009213N16130,2009,GONI,2009-08-05 06:00:00,22.0,112.5,40
2009213N16130,2009,GONI,2009-08-05 09:00:00,22.1,112.3,40
2009213N16130,2009,GONI,2009-08-05 12:00:00,22.1,112.2,40
2009213N16130,2009,GONI,2009-08-05 15:00:00,22.1,112.1,38
2009213N16130,2009,GONI,2009-08-05 18:00:00,22.1,112.0,35
2009213N16130,2009,GONI,2009-08-05 21:00:00,22.1,111.7,35
2009213N16130,2009,GONI,2009-08-06 00:00:00,22.1,111.5,35
2009213N16130,2009,GONI,2009-08-06 03:00:00,22.1,111.2, 
2009213N16130,2009,GONI,2009-08-06 06:00:00,22.0,111.0, 
2009213N16130,2009,GONI,2009-08-06 09:00:00,21.8,110.6, 
2009213N16130,2009,GONI,2009-08-06 12:00:00,21.5,110.3, 
2009213N16130,2009,GONI,2009-08-06 15:00:00,21.3,110.2, 
2009213N16130,2009,GONI,2009-08-06 18:00:00,21.0,110.1, 
2009213N16130,2009,GONI,2009-08-06 21:00:00,20.8,109.9, 
2009213N16130,2009,GONI,2009-08-07 00:00:00,20.6,109.7, 
2009213N16130,2009,GONI,2009-08-07 03:00:00,20.4,109.5, 
2009213N16130,2009,GONI,2009-08-07 06:00:00,20.2,109.2,35
2009213N16130,2009,GONI,2009-08-07 09:00:00,20.0,109.0,35
2009213N16130,2009,GONI,2009-08-07 12:00:00,19.9,108.9,35
2009213N16130,2009,GONI,2009-08-07 15:00:00,19.7,108.7,35
2009213N16130,2009,GONI,2009-08-07 18:00:00,19.6,108.5,35
2009213N16130,2009,GONI,2009-08-07 21:00:00,19.4,108.4,35
2009213N16130,2009,GONI,2009-08-08 00:00:00,19.2,108.3,35
2009213N16130,2009,GONI,2009-08-08 03:00:00,19.0,108.2, 
2009213N16130,2009,GONI,2009-08-08 06:00:00,18.7,108.1, 
2009213N16130,2009,GONI,2009-08-08 09:00:00,18.4,108.1, 
2009213N16130,2009,GONI,2009-08-08 12:00:00,18.1,108.4, 
2009213N16130,2009,GONI,2009-08-08 15:00:00,17.9,108.9, 
2009213N16130,2009,GONI,2009-08-08 18:00:00,17.8,109.7, 
2009213N16130,2009,GONI,2009-08-08 21:00:00,17.8,110.6, 
2009213N16130,2009,GONI,2009-08-09 00:00:00,18.0,111.2, 
2009213N16130,2009,GONI,2009-08-09 03:00:00,18.4,111.9, 
2009213N16130,2009,GONI,2009-08-09 06:00:00,18.8,112.6, 
2009213N16130,2009,GONI,2009-08-09 09:00:00,19.1,113.0, 
2009213N16130,2009,GONI,2009-08-09 12:00:00,19.3,113.3, 
2009213N16130,2009,GONI,2009-08-09 15:00:00,19.6,113.6, 
2009213N16130,2009,GONI,2009-08-09 18:00:00,19.9,113.8, 
2009213N16130,2009,GONI,2009-08-09 21:00:00,20.2,114.0, 
2009213N16130,2009,GONI,2009-08-10 00:00:00,20.4,114.3, 
2009215N20133,2009,MORAKOT,2009-08-02 18:00:00,20.1,133.4, 
2009215N20133,2009,MORAKOT,2009-08-02 21:00:00,20.2,133.6, 
2009215N20133,2009,MORAKOT,2009-08-03 00:00:00,20.3,133.8,35
2009215N20133,2009,MORAKOT,2009-08-03 03:00:00,20.4,134.1,35
2009215N20133,2009,MORAKOT,2009-08-03 06:00:00,20.4,134.5,35
2009215N20133,2009,MORAKOT,2009-08-03 09:00:00,20.4,134.8,38
2009215N20133,2009,MORAKOT,2009-08-03 12:00:00,20.6,135.1,40
2009215N20133,2009,MORAKOT,2009-08-03 15:00:00,20.8,135.4,43
2009215N20133,2009,MORAKOT,2009-08-03 18:00:00,21.1,135.7,45
2009215N20133,2009,MORAKOT,2009-08-03 21:00:00,21.5,135.9,45
2009215N20133,2009,MORAKOT,2009-08-04 00:00:00,21.8,135.9,45
2009215N20133,2009,MORAKOT,2009-08-04 03:00:00,22.0,135.8,45
2009215N20133,2009,MORAKOT,2009-08-04 06:00:00,22.3,135.4,45
2009215N20133,2009,MORAKOT,2009-08-04 09:00:00,22.4,135.0,48
2009215N20133,2009,MORAKOT,2009-08-04 12:00:00,22.4,134.6,50
2009215N20133,2009,MORAKOT,2009-08-04 15:00:00,22.4,134.2,53
2009215N20133,2009,MORAKOT,2009-08-04 18:00:00,22.5,133.9,55
2009215N20133,2009,MORAKOT,2009-08-04 21:00:00,22.6,133.6,58
2009215N20133,2009,MORAKOT,2009-08-05 00:00:00,22.7,133.2,60
2009215N20133,2009,MORAKOT,2009-08-05 03:00:00,22.8,132.7,60
2009215N20133,2009,MORAKOT,2009-08-05 06:00:00,22.8,132.2,60
2009215N20133,2009,MORAKOT,2009-08-05 09:00:00,22.9,131.6,60
2009215N20133,2009,MORAKOT,2009-08-05 12:00:00,23.0,130.9,60
2009215N20133,2009,MORAKOT,2009-08-05 15:00:00,23.1,130.2,63
2009215N20133,2009,MORAKOT,2009-08-05 18:00:00,23.2,129.4,65
2009215N20133,2009,MORAKOT,2009-08-05 21:00:00,23.2,128.7,65
2009215N20133,2009,MORAKOT,2009-08-06 00:00:00,23.2,128.1,65
2009215N20133,2009,MORAKOT,2009-08-06 03:00:00,23.2,127.4,65
2009215N20133,2009,MORAKOT,2009-08-06 06:00:00,23.2,126.8,65
2009215N20133,2009,MORAKOT,2009-08-06 09:00:00,23.3,126.1,70
2009215N20133,2009,MORAKOT,2009-08-06 12:00:00,23.4,125.4,70
2009215N20133,2009,MORAKOT,2009-08-06 15:00:00,23.4,124.6,75
2009215N20133,2009,MORAKOT,2009-08-06 18:00:00,23.4,124.0,75
2009215N20133,2009,MORAKOT,2009-08-06 21:00:00,23.4,123.6,75
2009215N20133,2009,MORAKOT,2009-08-07 00:00:00,23.5,123.1,75
2009215N20133,2009,MORAKOT,2009-08-07 03:00:00,23.5,122.7,70
2009215N20133,2009,MORAKOT,2009-08-07 06:00:00,23.5,122.4,70
2009215N20133,2009,MORAKOT,2009-08-07 09:00:00,23.5,122.1,70
2009215N20133,2009,MORAKOT,2009-08-07 12:00:00,23.6,122.0,70
2009215N20133,2009,MORAKOT,2009-08-07 15:00:00,23.8,121.7,68
2009215N20133,2009,MORAKOT,2009-08-07 18:00:00,24.0,121.4,65
2009215N20133,2009,MORAKOT,2009-08-07 21:00:00,24.3,121.3,63
2009215N20133,2009,MORAKOT,2009-08-08 00:00:00,24.5,121.1,60
2009215N20133,2009,MORAKOT,2009-08-08 03:00:00,24.7,120.9,60
2009215N20133,2009,MORAKOT,2009-08-08 06:00:00,24.8,120.7,60
2009215N20133,2009,MORAKOT,2009-08-08 09:00:00,24.9,120.6,60
2009215N20133,2009,MORAKOT,2009-08-08 12:00:00,25.1,120.5,60
2009215N20133,2009,MORAKOT,2009-08-08 15:00:00,25.2,120.4,60
2009215N20133,2009,MORAKOT,2009-08-08 18:00:00,25.3,120.4,60
2009215N20133,2009,MORAKOT,2009-08-08 21:00:00,25.6,120.4,60
2009215N20133,2009,MORAKOT,2009-08-09 00:00:00,25.8,120.4,60
2009215N20133,2009,MORAKOT,2009-08-09 03:00:00,26.0,120.2,60
2009215N20133,2009,MORAKOT,2009-08-09 06:00:00,26.2,120.1,60
2009215N20133,2009,MORAKOT,2009-08-09 09:00:00,26.5,119.9,55
2009215N20133,2009,MORAKOT,2009-08-09 12:00:00,26.7,119.8,50
2009215N20133,2009,MORAKOT,2009-08-09 15:00:00,26.9,119.7,48
2009215N20133,2009,MORAKOT,2009-08-09 18:00:00,27.2,119.6,45
2009215N20133,2009,MORAKOT,2009-08-09 21:00:00,27.6,119.6,43
2009215N20133,2009,MORAKOT,2009-08-10 00:00:00,28.0,119.7,40
2009215N20133,2009,MORAKOT,2009-08-10 03:00:00,28.4,119.7,38
2009215N20133,2009,MORAKOT,2009-08-10 06:00:00,28.8,119.8,35
2009215N20133,2009,MORAKOT,2009-08-10 09:00:00,29.4,119.9,35
2009215N20133,2009,MORAKOT,2009-08-10 12:00:00,30.1,120.0,35
2009215N20133,2009,MORAKOT,2009-08-10 15:00:00,30.6,120.0, 
2009215N20133,2009,MORAKOT,2009-08-10 18:00:00,31.0,120.1, 
2009215N20133,2009,MORAKOT,2009-08-10 21:00:00,31.6,120.3, 
2009215N20133,2009,MORAKOT,2009-08-11 00:00:00,32.2,120.6, 
2009215N20133,2009,MORAKOT,2009-08-11 03:00:00,32.6,120.9, 
2009215N20133,2009,MORAKOT,2009-08-11 06:00:00,32.9,121.2, 
2009215N20133,2009,MORAKOT,2009-08-11 09:00:00,33.3,121.6, 
2009215N20133,2009,MORAKOT,2009-08-11 12:00:00,33.7,122.1, 
2009215N20133,2009,MORAKOT,2009-08-11 15:00:00,34.3,122.9, 
2009215N20133,2009,MORAKOT,2009-08-11 18:00:00,34.8,123.7, 
2009215N20133,2009,MORAKOT,2009-08-11 21:00:00,35.3,124.6, 
2009215N20133,2009,MORAKOT,2009-08-12 00:00:00,35.7,125.5, 
2009215N20133,2009,MORAKOT,2009-08-12 03:00:00,35.8,126.4, 
2009215N20133,2009,MORAKOT,2009-08-12 06:00:00,36.2,127.6, 
2009215N20133,2009,MORAKOT,2009-08-12 09:00:00,36.5,129.0, 
2009215N20133,2009,MORAKOT,2009-08-12 12:00:00,36.8,130.8, 
2009215N20133,2009,MORAKOT,2009-08-12 15:00:00,37.4,133.1, 
2009215N20133,2009,MORAKOT,2009-08-12 18:00:00,38.2,135.4, 
2009215N20133,2009,MORAKOT,2009-08-12 21:00:00,39.0,137.2, 
2009215N20133,2009,MORAKOT,2009-08-13 00:00:00,39.8,138.8, 
2009215N20133,2009,MORAKOT,2009-08-13 03:00:00,40.5,140.3, 
2009215N20133,2009,MORAKOT,2009-08-13 06:00:00,41.2,141.9, 
2009219N19140,2009,ETAU,2009-08-06 18:00:00,19.2,140.3, 
2009219N19140,2009,ETAU,2009-08-06 21:00:00,19.4,140.7, 
2009219N19140,2009,ETAU,2009-08-07 00:00:00,19.7,141.0, 
2009219N19140,2009,ETAU,2009-08-07 03:00:00,20.1,141.2, 
2009219N19140,2009,ETAU,2009-08-07 06:00:00,20.5,141.3, 
2009219N19140,2009,ETAU,2009-08-07 09:00:00,20.9,141.5, 
2009219N19140,2009,ETAU,2009-08-07 12:00:00,21.4,141.6, 
2009219N19140,2009,ETAU,2009-08-07 15:00:00,21.8,141.3, 
2009219N19140,2009,ETAU,2009-08-07 18:00:00,22.2,140.9, 
2009219N19140,2009,ETAU,2009-08-07 21:00:00,22.9,140.4, 
2009219N19140,2009,ETAU,2009-08-08 00:00:00,23.4,139.9, 
2009219N19140,2009,ETAU,2009-08-08 03:00:00,23.6,139.4, 
2009219N19140,2009,ETAU,2009-08-08 06:00:00,23.9,139.0, 
2009219N19140,2009,ETAU,2009-08-08 09:00:00,24.2,138.6, 
2009219N19140,2009,ETAU,2009-08-08 12:00:00,24.6,138.1, 
2009219N19140,2009,ETAU,2009-08-08 15:00:00,25.0,137.6, 
2009219N19140,2009,ETAU,2009-08-08 18:00:00,25.5,137.2, 
2009219N19140,2009,ETAU,2009-08-08 21:00:00,25.8,136.8, 
2009219N19140,2009,ETAU,2009-08-09 00:00:00,26.3,136.5, 
2009219N19140,2009,ETAU,2009-08-09 03:00:00,26.8,135.9, 
2009219N19140,2009,ETAU,2009-08-09 06:00:00,27.4,135.4,35
2009219N19140,2009,ETAU,2009-08-09 09:00:00,27.8,135.1,35
2009219N19140,2009,ETAU,2009-08-09 12:00:00,28.2,134.9,35
2009219N19140,2009,ETAU,2009-08-09 15:00:00,28.6,134.7,35
2009219N19140,2009,ETAU,2009-08-09 18:00:00,29.1,134.6,35
2009219N19140,2009,ETAU,2009-08-09 21:00:00,29.5,134.6,35
2009219N19140,2009,ETAU,2009-08-10 00:00:00,30.0,134.6,40
2009219N19140,2009,ETAU,2009-08-10 03:00:00,30.6,134.8,40
2009219N19140,2009,ETAU,2009-08-10 06:00:00,31.1,135.2,40
2009219N19140,2009,ETAU,2009-08-10 09:00:00,31.6,135.5,40
2009219N19140,2009,ETAU,2009-08-10 12:00:00,32.1,135.8,40
2009219N19140,2009,ETAU,2009-08-10 15:00:00,32.5,136.3,40
2009219N19140,2009,ETAU,2009-08-10 18:00:00,32.8,136.9,40
2009219N19140,2009,ETAU,2009-08-10 21:00:00,33.0,137.7,40
2009219N19140,2009,ETAU,2009-08-11 00:00:00,33.2,138.7,40
2009219N19140,2009,ETAU,2009-08-11 03:00:00,33.3,139.7,40
2009219N19140,2009,ETAU,2009-08-11 06:00:00,33.4,140.8,40
2009219N19140,2009,ETAU,2009-08-11 09:00:00,33.3,141.8,40
2009219N19140,2009,ETAU,2009-08-11 12:00:00,33.2,143.0,40
2009219N19140,2009,ETAU,2009-08-11 15:00:00,32.9,144.1,40
2009219N19140,2009,ETAU,2009-08-11 18:00:00,32.6,145.3,40
2009219N19140,2009,ETAU,2009-08-11 21:00:00,32.5,146.8,40
2009219N19140,2009,ETAU,2009-08-12 00:00:00,32.4,148.2,40
2009219N19140,2009,ETAU,2009-08-12 03:00:00,32.3,149.5,40
2009219N19140,2009,ETAU,2009-08-12 06:00:00,32.4,150.5,40
2009219N19140,2009,ETAU,2009-08-12 09:00:00,32.8,151.3,38
2009219N19140,2009,ETAU,2009-08-12 12:00:00,33.2,151.7,35
2009219N19140,2009,ETAU,2009-08-12 15:00:00,33.4,151.8,35
2009219N19140,2009,ETAU,2009-08-12 18:00:00,33.5,151.7,35
2009219N19140,2009,ETAU,2009-08-12 21:00:00,33.6,151.7, 
2009219N19140,2009,ETAU,2009-08-13 00:00:00,33.8,151.7, 
2009219N19140,2009,ETAU,2009-08-13 03:00:00,34.1,151.6, 
2009219N19140,2009,ETAU,2009-08-13 06:00:00,34.4,151.7, 
2009219N19140,2009,ETAU,2009-08-13 09:00:00,34.6,151.8, 
2009219N19140,2009,ETAU,2009-08-13 12:00:00,34.9,152.0, 
2009219N19140,2009,ETAU,2009-08-13 15:00:00,35.2,152.1, 
2009219N19140,2009,ETAU,2009-08-13 18:00:00,35.6,152.2, 
2009219N19140,2009,ETAU,2009-08-13 21:00:00,36.0,152.5, 
2009219N19140,2009,ETAU,2009-08-14 00:00:00,36.4,153.0, 
2009219N19140,2009,ETAU,2009-08-14 03:00:00,36.8,153.5, 
2009219N19140,2009,ETAU,2009-08-14 06:00:00,37.4,154.2, 
2009219N19140,2009,ETAU,2009-08-14 09:00:00,38.2,154.9, 
2009219N19140,2009,ETAU,2009-08-14 12:00:00,39.1,155.9, 
2009219N19140,2009,ETAU,2009-08-14 15:00:00,39.8,157.2, 
2009219N19140,2009,ETAU,2009-08-14 18:00:00,40.3,158.9, 
2009219N19140,2009,ETAU,2009-08-14 21:00:00,40.7,160.9, 
2009219N19140,2009,ETAU,2009-08-15 00:00:00,41.0,163.1, 
2009219N19140,2009,ETAU,2009-08-15 03:00:00,41.2,165.4, 
2009219N19140,2009,ETAU,2009-08-15 06:00:00,41.3,167.9, 
2009219N19140,2009,ETAU,2009-08-15 09:00:00,41.5,170.6, 
2009219N19140,2009,ETAU,2009-08-15 12:00:00,41.8,173.5, 
2009219N19140,2009,ETAU,2009-08-15 15:00:00,42.0,176.3, 
2009219N19140,2009,ETAU,2009-08-15 18:00:00,42.3,179.1, 
2009219N19140,2009,ETAU,2009-08-15 21:00:00,42.6,181.9, 
2009219N19140,2009,ETAU,2009-08-16 00:00:00,43.0,184.7, 
2009221N10201,2009,MAKA,2009-08-08 18:00:00,10.0,201.0, 
2009221N10201,2009,MAKA,2009-08-08 21:00:00,10.4,200.4, 
2009221N10201,2009,MAKA,2009-08-09 00:00:00,10.7,199.8, 
2009221N10201,2009,MAKA,2009-08-09 03:00:00,11.0,199.2, 
2009221N10201,2009,MAKA,2009-08-09 06:00:00,11.2,198.6, 
2009221N10201,2009,MAKA,2009-08-09 09:00:00,11.5,198.0, 
2009221N10201,2009,MAKA,2009-08-09 12:00:00,11.7,197.5, 
2009221N10201,2009,MAKA,2009-08-09 15:00:00,11.9,196.9, 
2009221N10201,2009,MAKA,2009-08-09 18:00:00,12.0,196.3, 
2009221N10201,2009,MAKA,2009-08-09 21:00:00,12.2,195.7, 
2009221N10201,2009,MAKA,2009-08-10 00:00:00,12.3,195.0, 
2009221N10201,2009,MAKA,2009-08-10 03:00:00,12.4,194.3, 
2009221N10201,2009,MAKA,2009-08-10 06:00:00,12.5,193.7, 
2009221N10201,2009,MAKA,2009-08-10 09:00:00,12.6,193.0, 
2009221N10201,2009,MAKA,2009-08-10 12:00:00,12.8,192.4, 
2009221N10201,2009,MAKA,2009-08-10 15:00:00,12.9,191.8, 
2009221N10201,2009,MAKA,2009-08-10 18:00:00,13.1,191.2, 
2009221N10201,2009,MAKA,2009-08-10 21:00:00,13.2,190.7, 
2009221N10201,2009,MAKA,2009-08-11 00:00:00,13.4,190.3, 
2009221N10201,2009,MAKA,2009-08-11 03:00:00,13.6,189.8, 
2009221N10201,2009,MAKA,2009-08-11 06:00:00,13.7,189.3, 
2009221N10201,2009,MAKA,2009-08-11 09:00:00,13.8,189.0, 
2009221N10201,2009,MAKA,2009-08-11 12:00:00,13.9,188.7, 
2009221N10201,2009,MAKA,2009-08-11 15:00:00,14.0,188.4, 
2009221N10201,2009,MAKA,2009-08-11 18:00:00,14.1,188.2, 
2009221N10201,2009,MAKA,2009-08-11 21:00:00,14.2,188.0, 
2009221N10201,2009,MAKA,2009-08-12 00:00:00,14.3,187.6, 
2009221N10201,2009,MAKA,2009-08-12 03:00:00,14.4,187.0, 
2009221N10201,2009,MAKA,2009-08-12 06:00:00,14.4,186.2, 
2009221N10201,2009,MAKA,2009-08-12 09:00:00,14.3,185.5, 
2009221N10201,2009,MAKA,2009-08-12 12:00:00,14.2,184.7, 
2009221N10201,2009,MAKA,2009-08-12 15:00:00,14.2,184.0, 
2009221N10201,2009,MAKA,2009-08-12 18:00:00,14.3,183.2, 
2009221N10201,2009,MAKA,2009-08-12 21:00:00,14.4,182.4, 
2009221N10201,2009,MAKA,2009-08-13 00:00:00,14.4,181.7, 
2009221N10201,2009,MAKA,2009-08-13 03:00:00,14.4,181.0, 
2009221N10201,2009,MAKA,2009-08-13 06:00:00,14.3,180.4, 
2009221N10201,2009,MAKA,2009-08-13 09:00:00,14.2,180.1, 
2009221N10201,2009,MAKA,2009-08-13 12:00:00,14.1,179.7, 
2009221N10201,2009,MAKA,2009-08-13 15:00:00,13.9,179.4, 
2009221N10201,2009,MAKA,2009-08-13 18:00:00,13.8,179.0, 
2009221N10201,2009,MAKA,2009-08-13 21:00:00,13.7,178.6, 
2009221N10201,2009,MAKA,2009-08-14 00:00:00,13.6,178.3, 
2009221N10201,2009,MAKA,2009-08-14 03:00:00,13.4,177.7, 
2009221N10201,2009,MAKA,2009-08-14 06:00:00,13.2,177.1, 
2009221N10201,2009,MAKA,2009-08-14 09:00:00,13.2,176.5, 
2009221N10201,2009,MAKA,2009-08-14 12:00:00,13.3,175.8, 
2009221N10201,2009,MAKA,2009-08-14 15:00:00,13.3,175.1, 
2009221N10201,2009,MAKA,2009-08-14 18:00:00,13.4,174.6, 
2009221N10201,2009,MAKA,2009-08-14 21:00:00,13.5,174.2, 
2009221N10201,2009,MAKA,2009-08-15 00:00:00,13.7,173.9, 
2009221N10201,2009,MAKA,2009-08-15 03:00:00,14.0,173.6, 
2009221N10201,2009,MAKA,2009-08-15 06:00:00,14.4,173.4, 
2009221N10201,2009,MAKA,2009-08-15 09:00:00,14.6,173.2, 
2009221N10201,2009,MAKA,2009-08-15 12:00:00,14.7,173.2, 
2009221N10201,2009,MAKA,2009-08-15 15:00:00,14.9,173.1, 
2009221N10201,2009,MAKA,2009-08-15 18:00:00,15.2,173.1, 
2009221N10201,2009,MAKA,2009-08-15 21:00:00,15.4,173.2, 
2009221N10201,2009,MAKA,2009-08-16 00:00:00,15.7,173.3, 
2009221N10201,2009,MAKA,2009-08-16 03:00:00,15.9,173.5, 
2009221N10201,2009,MAKA,2009-08-16 06:00:00,16.0,173.6, 
2009221N10201,2009,MAKA,2009-08-16 09:00:00,16.1,173.6, 
2009221N10201,2009,MAKA,2009-08-16 12:00:00,16.2,173.5, 
2009221N10201,2009,MAKA,2009-08-16 15:00:00,16.2,173.3, 
2009221N10201,2009,MAKA,2009-08-16 18:00:00,16.3,173.1, 
2009221N10201,2009,MAKA,2009-08-16 21:00:00,16.3,173.0, 
2009221N10201,2009,MAKA,2009-08-17 00:00:00,16.3,172.8, 
2009221N10201,2009,MAKA,2009-08-17 03:00:00,16.3,172.6, 
2009221N10201,2009,MAKA,2009-08-17 06:00:00,16.3,172.5, 
2009221N10201,2009,MAKA,2009-08-17 09:00:00,16.2,172.4, 
2009221N10201,2009,MAKA,2009-08-17 12:00:00,16.1,172.2, 
2009221N10201,2009,MAKA,2009-08-17 15:00:00,16.1,172.1, 
2009221N10201,2009,MAKA,2009-08-17 18:00:00,16.1,171.9, 
2009221N10201,2009,MAKA,2009-08-17 21:00:00,16.1,171.8, 
2009221N10201,2009,MAKA,2009-08-18 00:00:00,16.1,171.6, 
2009221N10201,2009,MAKA,2009-08-18 03:00:00,16.1,171.3, 
2009221N10201,2009,MAKA,2009-08-18 06:00:00,16.0,171.1, 
2009221N10201,2009,MAKA,2009-08-18 09:00:00,16.0,170.9, 
2009221N10201,2009,MAKA,2009-08-18 12:00:00,16.0,170.7, 
2009221N10201,2009,MAKA,2009-08-18 15:00:00,16.0,170.5, 
2009221N10201,2009,MAKA,2009-08-18 18:00:00,15.9,170.2, 
2009228N11163,2009,VAMCO,2009-08-15 18:00:00,11.4,162.5, 
2009228N11163,2009,VAMCO,2009-08-15 21:00:00,11.3,162.2, 
2009228N11163,2009,VAMCO,2009-08-16 00:00:00,11.3,161.9, 
2009228N11163,2009,VAMCO,2009-08-16 03:00:00,11.3,161.6, 
2009228N11163,2009,VAMCO,2009-08-16 06:00:00,11.4,161.3, 
2009228N11163,2009,VAMCO,2009-08-16 09:00:00,11.5,160.9, 
2009228N11163,2009,VAMCO,2009-08-16 12:00:00,11.6,160.6, 
2009228N11163,2009,VAMCO,2009-08-16 15:00:00,11.6,160.2, 
2009228N11163,2009,VAMCO,2009-08-16 18:00:00,11.7,159.9, 
2009228N11163,2009,VAMCO,2009-08-16 21:00:00,12.1,159.4, 
2009228N11163,2009,VAMCO,2009-08-17 00:00:00,12.6,159.0, 
2009228N11163,2009,VAMCO,2009-08-17 03:00:00,12.9,158.9, 
2009228N11163,2009,VAMCO,2009-08-17 06:00:00,13.3,158.7, 
2009228N11163,2009,VAMCO,2009-08-17 09:00:00,13.6,158.6, 
2009228N11163,2009,VAMCO,2009-08-17 12:00:00,14.0,158.4, 
2009228N11163,2009,VAMCO,2009-08-17 15:00:00,14.3,158.2, 
2009228N11163,2009,VAMCO,2009-08-17 18:00:00,14.7,158.1,35
2009228N11163,2009,VAMCO,2009-08-17 21:00:00,15.1,157.9,35
2009228N11163,2009,VAMCO,2009-08-18 00:00:00,15.6,157.7,35
2009228N11163,2009,VAMCO,2009-08-18 03:00:00,15.9,157.5,38
2009228N11163,2009,VAMCO,2009-08-18 06:00:00,16.2,157.5,40
2009228N11163,2009,VAMCO,2009-08-18 09:00:00,16.4,157.4,45
2009228N11163,2009,VAMCO,2009-08-18 12:00:00,16.7,157.3,50
2009228N11163,2009,VAMCO,2009-08-18 15:00:00,16.9,157.3,53
2009228N11163,2009,VAMCO,2009-08-18 18:00:00,17.0,157.3,55
2009228N11163,2009,VAMCO,2009-08-18 21:00:00,17.2,157.4,60
2009228N11163,2009,VAMCO,2009-08-19 00:00:00,17.3,157.5,65
2009228N11163,2009,VAMCO,2009-08-19 03:00:00,17.5,157.6,68
2009228N11163,2009,VAMCO,2009-08-19 06:00:00,17.7,157.7,70
2009228N11163,2009,VAMCO,2009-08-19 09:00:00,17.9,157.7,73
2009228N11163,2009,VAMCO,2009-08-19 12:00:00,18.0,157.6,75
2009228N11163,2009,VAMCO,2009-08-19 15:00:00,18.1,157.5,80
2009228N11163,2009,VAMCO,2009-08-19 18:00:00,18.2,157.4,85
2009228N11163,2009,VAMCO,2009-08-19 21:00:00,18.4,157.4,88
2009228N11163,2009,VAMCO,2009-08-20 00:00:00,18.6,157.4,90
2009228N11163,2009,VAMCO,2009-08-20 03:00:00,18.7,157.3,90
2009228N11163,2009,VAMCO,2009-08-20 06:00:00,18.8,157.2,90
2009228N11163,2009,VAMCO,2009-08-20 09:00:00,18.9,157.1,90
2009228N11163,2009,VAMCO,2009-08-20 12:00:00,19.0,157.1,90
2009228N11163,2009,VAMCO,2009-08-20 15:00:00,19.1,157.0,90
2009228N11163,2009,VAMCO,2009-08-20 18:00:00,19.3,157.0,90
